"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"D584CGWJ","book","1975","Limerick, Arthur McF.","The Story of St. Andrew's","","","","","","Presbyterian","1975","2022-01-19 18:33:59","2022-01-19 18:33:59","","","13","","","","","","","","","","[St. Andrew's]","Fredericton, NB","English","","","UNBF","","","","","<p>Name check</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RWV2JW8S","thesis","1933","Archibald, Frank E.","Contribution of the Scottish Church to New Brunswick Presbyterianism from Its Earliest Beginnings Until the Time of the Disruption and Afterwards, 1784-1852","","","","","","Presbyterian","1933","2022-01-19 18:33:59","2022-01-19 18:33:59","","","212","","","","","","","","","","University of Edinburgh (United Kingdom)","Edinburgh","English","","Ph.D.","Legislative Library, Fredericton, UNBF","","","","","<p>xii, 216 pages : map ; 30 cm</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FTLQEVDY","book","1961","Church, W. R.","History of Moncton Presbyterial of the Woman's Missionary Society of the United Church of Canada, 1884-1961","","","","","","Presbyterian, Women, Missions","1961","2022-01-19 18:33:59","2022-01-19 18:33:59","","","19","","","","","","","","","","N.p.","[Moncton, NB]","English","","","MtA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RFQPC4GG","book","1818","Burns, George","Letter Addressed to the Rev. James Milne, A.M. in Consequence of His Remarks on Dr. Burns's View of the Principles and Forms of the Church of Scotland, as by Law Established","","978-0-665-94512-0","","","https://archive.org/details/cihm_94512","Presbyterian, Doctrine","1818","2022-01-19 18:33:59","2022-01-19 18:33:59","","","64","","","","","","CIHM/ICMH Microfiche series = CIHM/ICMH collection de microfiches ; no. 94512","","","","Henry Chubb","Saint John, NB","","","","NBM, UNBF (mic)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I7SA6T4F","book","1836","Livingstone, William","An Appeal to the Presbyterians of New Brunswick on the Late Trial and Suspension of the Rev. David Syme, Provincial Missionary","","","","","https://www.canadiana.ca/view/oocihm.48051","Presbyterian","1836","2022-01-19 18:33:59","2022-01-19 18:33:59","","","39","","","","","","","","","","N.p.","[Saint John, NB]","","","","Acadia (mic)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MJUURGMH","book","1826","M'Culloch, Thomas","A Memorial from the Committee of Missions of the Presbyterian Church of Nova Scotia to the Glasgow Society for Promoting the Religious Interests of the Scottish Settlers in British North America: With Observations on the Constitution of That Society and Upon the Proceedings and First Annual Report of the Committee of Directors","","978-0-665-59350-5","","","","Presbyterian, Missions","1826","2022-01-19 18:33:59","2022-01-19 18:33:59","","","75","","","","","","CIHM/ICMH microfiche series ; no. 59350","","","","N.p.","[Edinburgh, UK]","English","","","Dalhousie, UNBF (mic)","","","","Section: 75 pages","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E7XTMZAS","thesis","1955","Johnston, J. A.","Factors in the Formation of the Presbyterian Church in Canada","","","","","","Presbyterian","1955","2022-01-19 18:33:59","2022-01-19 18:33:59","","","","","","","","","","","","","McGill U.P.","Montreal, QC","","","Ph.D.","McGill","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UWAYUSYB","book","1976","MacKay, Margaret","History of St. James Presbyterian Church, Newcastle, N.B., 1825-1975","","","","","","Presbyterian","1976","2022-01-19 18:33:59","2022-01-19 18:33:59","","","63","","","","","","","","","","N.p.","","","","","UNBF, NBM, MtA","","","","","","/home/cvillami/Zotero/storage/KYWX3SCY/search.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q4IBCUVZ","book","1875","Maclise, D. M.","Lectures on Heaven: Delivered in Calvin Church, St. John, N.B.","","978-0-665-09707-2","","","https://catalog.hathitrust.org/Record/100252936","Sermons, Presbyterian","1875","2022-01-19 18:33:59","2022-01-19 18:33:59","","","32","","","","","","CIHM/ICMH microfiche series ; no. 09707","","","","G. W. Day","St. John, NB","English","","","LAC, UNBF (mic)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T95YF2SP","book","1931","Baird, Frank","Our Inheritance: Sermon","","","","","","Presbyterian, Sermons, Rev. Frank Baird","1931","2022-01-19 18:33:59","2022-01-19 18:33:59","","","19","","","","","Our Inheritance","","","","","John Hardwick","Toronto ON","","","","Legislative Library, Fredericton","","","","","","","","","Canada; Presbyterian Church","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
