"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"QQGMPRWQ","book","1914","Raymond, W. O.","The First Governor of New Brunswick and the Acadians of the River Saint John","","978-0-665-86607-4","","","","Anglican","1914","2022-01-19 18:32:13","2022-01-19 18:32:13","","","","","","","","","CIHM/ICMH Microfiche series = CIHM/ICMH collection de microfiches ; no. 86607","","","","Royal Society of Canada","Ottawa, ON","English","","","UNBF, UNBSJ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KIVAXL8W","book","1897","Raymond, W. O.; Church of England in Canada. Diocese of Fredericton. Church Society; Diocesan Church Society of New Brunswick","The Progress of the Church in the Seven Rural Deaneries of the Diocese of Fredericton: Being the Addresses Delivered at the Last Anniversary Meeting of the Diocesan Church Society Held in the Church Hall, in Fredericton on Thursday October 7th, 1897","","978-0-665-16876-5","","","https://www.canadiana.ca/view/oocihm.16876","Anglican","1897","2022-01-19 18:32:13","2022-01-19 18:32:13","","","97","","","","","","CIHM/ICMH microfiche series ; no. 16876","","","","N.p.","[Fredericton, NB]","English","","","NBM, UNBF (mic)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XEHDSL4D","journalArticle","1925","Rayson, Robert S.","Charles Inglis, a Chapter in Beginnings","Queen's Quarterly; Kingston, Ont.","","0033-6041","","https://login.proxy.hil.unb.ca/login?url=https://www-proquest-com.proxy.hil.unb.ca/docview/1296906887?accountid=14611","Anglican","1925-08-01","2022-01-19 18:32:13","2022-01-19 18:32:13","","163–177","","","33","","","","","","","","","","English","","","UNBF, UdeM, MtA, Acadia","","","","","","/home/cvillami/Zotero/storage/Q695CZDV/Rayson - 1925 - Charles Inglis, a Chapter in Beginnings.pdf","","","Humanities (General)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q7WAU5GX","book","","Reid, Alfred J.","A Man of God: The Life of Alfred John Reid, Born September 27, 1861","","","","","","Anglican, Clergy, Giography","n.d.","2022-01-19 18:32:13","2022-01-19 18:32:13","","","24","","","","","","","","","","N.p.","","","","","Legislative Library, Fredericton","","","","","Typescript. Biography written in verse. Newspaper clipping in pocket at end","","","","Biography; Anglican Church of Canada","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WGE2FK72","book","1908","Richardson, John A.; Church of England in Canada. Diocese of Fredericton","Pan-Anglican Thank Offering: Appeal from the Bishop and Synod to the Churchmen of the Diocese of Fredericton","","978-0-665-98850-9","","","https://archive.org/details/cihm_98850","Anglican","1908","2022-01-19 18:32:13","2022-01-19 18:32:13","","","16","","","","","","CIHM/ICMH Microfiche series ; no. 98850 ;  Bishop (1908- 1934 : Richardson)","","","","N.p.","[Fredericton, NB]","English","","","UNBF (mic)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MY6ZAGKM","journalArticle","2012","Ritchie, Ronald S.","Whither Utopia","Canadian Rail: The Magazine of Canada's Railway Heritage","","00084875","","","Anglican, Trinity Anglican Church, Saint John, Railway enthusiasts, Omer Lavallée, Allan Toohey, Canadian Pacific (CP) Railway, Minto Subdivision.","2012-10","2022-01-19 18:32:13","2022-01-19 18:32:13","","194-196","","550","","","","","","","","","","","","","","?","","","","","<p>Accession Number: 82556558; Ritchie, Ronald S.; Source Info: Sep/Oct2012, Issue 550, p194; Historical Period: 1950; Subject Term: RAILFANS; Subject Term: FIRST person narrative; Number of Pages: 2p; Document Type: Article</p>; <p>Accession Number: 82556558; Ritchie, Ronald S.; Source Info: Sep/Oct2012, Issue 550, p194; Historical Period: 1950; Subject Term: RAILFANS; Subject Term: FIRST person narrative; Number of Pages: 2p; Document Type: Article</p>","","","FIRST person narrative; RAILFANS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2XC79EXL","book","1857","Medley, John","Lecture Delivered by the Lord Bishop of Fredericton Before the Church of England Young Men's Society of the City of Saint John at the Hall of the Mechanics' Institute on Friday Evening, 23d January, 1857: Subject-Good Taste: The Rev. Dr. Gray One of the Patrons of the Society, in the Chair","","978-0-665-22611-3","","","https://catalog.hathitrust.org/Record/100260015","Anglican, Lectures","1857","2022-01-19 18:32:13","2022-01-19 18:32:13","","","24","","","","","","CIHM/ICMH Microfiche series = CIHM/ICMH collection de microfiches ; no. 22611","","","","J. & A. McMillan","Saint John, NB","","","","MtA, UNBF (mic)","","","","","<p>24 p. ; 21 cm.</p>; <p>44</p>; <p>Electronic reproduction.Edmonton, Alta. :Internet Archive,2008-.(Internet Archive - University of Alberta Libraries).</p>; <p>[electronic resource]</p>","/home/cvillami/Zotero/storage/UDGEUQMX/100260015.html","","","Aesthetics.; Esthétique.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M4GMYJS9","book","1860","Medley, John","A Sermon Preached Before His Royal Highness the Prince of Wales, on His Visit to Fredericton, in Christ Church Cathedral, August 5th, 1860","","","","","https://archive.org/details/cihm_22823","Anglican, Sermons","1860","2022-01-19 18:32:13","2022-01-19 18:32:13","","","13","","","","","","CIHM/ICMH microfiche series ; no. 22823","","","","John Graham","Fredericton, NB","English","","","UNBF, Legislative Library, Fredericton","","","","","","/home/cvillami/Zotero/storage/4IEI4IER/63039959.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8N6H78E3","book","1867","Medley, John","The Mission of the Comforter: Two Sermons Preached in the Cathedral of Christ Church, Fredericton, New Brunswick, on Whitsunday and Trinity Sunday, 1867","","978-0-665-09854-3","","","https://archive.org/details/cihm_09854","Anglican, Sermons","1867","2022-01-19 18:32:13","2022-01-19 18:32:13","","","20","","","","","","CIHM/ICMH microfiche series ; no. 09854","","","","H. A. Cropley","Fredericton, NB","English","","","Legislative Library, Fredericton, UNBF (mic)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VN6TCQ79","book","1867","Medley, John","Hymns for Public Worship in the Diocese of Fredericton","","","","","https://www.canadiana.ca/view/oocihm.60136","Anglican","1867","2022-01-19 18:32:13","2022-01-19 18:32:13","","","203","","","","","","","","","","J. & A. McMillan","Saint John, NB","English","","","UNBF (1855), Legislative Library, Fredericton (1857, 1870)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Enl. ed.","","","","","","","","","","","","","","","","","","","","","","","","","",""
