"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"G4K27VAN","book","1995","Girouard, Anna M. S.","La Force herculéenne du maître-chantre: Louis-Joseph Ouellet, prêtre, curé de la paroisse de Notre-Dame du Mont-Carmel, Sainte-Marie de Kent, N.-B. Canada (1870-1913): recueil de textes","","978-2-89306-001-9","","","","Catholic, Clergy","1995","2022-01-19 18:32:56","2022-01-19 18:32:56","","","125","","","","","","","","","","Éditions les Balises","Sainte-Marie-de-Kent, NB","French","","","UdeM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A4AH6X2W","journalArticle","1952","Godin, Edgar","Monseigneur Thomas Cooke, missionnaire de la Baie des Chaleurs (1817-1823)","Rapport - Société canadienne d'histoire de l'Église catholique","","","","","Catholic, Missions","1952","2022-01-19 18:32:56","2022-01-19 18:32:56","","43-48","","","20","","","","","","","","","","French","","","UNBF, UdeM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YMDWE7YA","book","1953","Godmer, André M.","Esquisse historique de Baker-Brook; jubile d'argent de la benediction solennelle de l'Église, 1928-1953","","","","","","Catholic, Baker Brook","1953","2022-01-19 18:32:56","2022-01-19 18:32:56","","","57","","","","","","","","","","[""Le Madawaska""]","[Edmundston, NB]","French","","","UNBF, UdeM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TYSM22R3","journalArticle","1917","Georges, Émile","À Travers vingt-cinq années d’apostolat, les eudistes au Canada, 1896–1916","Revue acadienne","","","","","","1917","2022-01-19 18:32:56","2022-01-19 18:32:56","","153-158","","","1","","","","","","","","","","","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T58XRDQP","bookSection","1961","Gerein, Frank","Sisters of Charity of St. John, N.B.","Golden Jubilee Archdiocese of Regina","","","","","Catholic, Women religious [book title Outline history of the Archdiocese of Regina?]","1961","2022-01-19 18:32:56","2022-01-19 18:32:56","","95-96","","","","","","","","","","","Chancery Office","Regina, SK","English","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GMVNKRHL","book","1940","Gildas, M.","Mgr M.-F. Richard, prélat domestique : sa vie et ses oeuvres","","","","","","Catholic, Clergy, Biography","1940","2022-01-19 18:32:56","2022-01-19 18:32:56","","","153","","","","","","","","","","Imprimerie Nationale Ltée","Moncton NB","French","","","NBM, UdeM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4N9QTGG5","book","1926","David, Albert P.","Les Missionaires du Sèminaire du Saint-Esprit à Quebec et en Acadie au XVIIIe siècle","","","","","","Catholic, Missions","1926","2022-01-19 18:32:56","2022-01-19 18:32:56","","","58","","","","","","","","","","G. Enault","Mamers (France)","","","","NBM, UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N727II6I","journalArticle","1994","Chiasson, Anselme","Concordat entre Micmacs et l'Église: réalité ou légende?","Les Cahiers. Societé historique-acadienne","","","","https://societehistoriqueacadienne.files.wordpress.com/2018/04/2501_total.pdf","Catholic, Missions, Indigenous people [check journal title (Cahier or Les Cahiers) and archive]","1994","2022-01-19 18:32:56","2022-01-19 18:32:56","","5-6","","1","25","","","","","","","","","","","","","NBM, Legislative Library, Fredericton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GKH6EPXL","book","1977","De Grâce, Éloi","Monseigneur Stanislas-J. Doucet, p.d., 1847-1925","","","","","","Catholic, Clergy","1977","2022-01-19 18:32:56","2022-01-19 18:32:56","","","160","","","","","","","","","","N.p.","Shippagan, NB","French","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YSEGBCG8","book","1895","De Rochemonteix, Camille","Les Jesuites et la Nouvelle-France au XVIIe Siecle : d'Apres Beaucoup de Documents inedits","","","","","","Catholic, Acadia description","1895","2022-01-19 18:32:56","2022-01-19 18:32:56","","","","","","3","","","CIHM/ICMH Microfiche series = CIHM/ICMH collection de microfiches ; no 12670","","","","Letouzey et Ane","Paris","","","","UdeM (vols. 1, 3), UNBF (mic)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TIKG59YY","journalArticle","1997","Chiasson, Anselme","Les Capucins en Acadie","Les Cahiers. Societé historique-acadienne","","","","https://societehistoriqueacadienne.files.wordpress.com/2018/04/2802_total.pdf","Catholic, Missions","1997-09","2022-01-19 18:32:56","2022-01-19 18:32:56","","98-113","","2-3","28","","","","","","","","","","French","","","NBM, Legislative Library, Fredericton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MN7N8GCS","journalArticle","1998","Pichette, Robert","Les Soeurs de la Congrégation de Notre-Dame, premières educatrices en Acadie","Les Cahiers. Societé historique-acadienne","","","","https://societehistoriqueacadienne.files.wordpress.com/2018/04/2903_total.pdf","Catholic, Women religious, Education","1998-09","2022-01-19 18:32:56","2022-01-19 18:32:56","","124-142","","3","29","","","","","","","","","","","","","NBM, Legislative Library, Fredericton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6MRPL399","journalArticle","1998","Plourde, Bertha","Les Filles de Marie-de-l’Assomption","Les Cahiers. Societé historique-acadienne","","","","https://societehistoriqueacadienne.files.wordpress.com/2018/04/2904_total.pdf","Bathurst N.B.","1998-12","2022-01-19 18:32:56","2022-01-19 18:32:56","","197-205","","4","29","","","","","","","","","","","","","NBM, Legislative Library, Fredericton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V38HZJTS","journalArticle","1984","Goguen, Jean B.","Le Clergé acadien du Nouveau-Brunswick (1850-1930)","Les Cahiers. Societé historique acadienne","","","","https://societehistoriqueacadienne.files.wordpress.com/2018/04/1501_total.pdf","Catholic, Clergy, Acadian","1984-03","2022-01-19 18:32:56","2022-01-19 18:32:56","","4-20","","1","15","","","","","","","","","","","","","UNBF, NBM, Legislative Library, Fredericton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z3PAWFA2","book","1981","Davison, James D.","Alice T. Shaw and her Grand Pré Seminary: Female Education in Nova Scotia and New Brunswick","","","","","","Catholic, Women, Education","1981","2022-01-19 18:32:56","2022-01-19 18:32:56","","","197","","","","","","","","","","J. B. Davison","Wolfville, NS","","","","UNBF, NBM, UdeM, MtA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R7X35A2T","journalArticle","1973","De Grâce, Eloi","Les Missionnaires et la Dîme chez les Acadiens du Nouveau-Brunswick, 1790-1830","Les Cahiers. Societé historique-acadienne","","","","https://societehistoriqueacadienne.files.wordpress.com/2018/04/39cahier_total.pdf","Catholic, Missions","1973","2022-01-19 18:32:56","2022-01-19 18:32:56","","353-361","","","39","","","","","","","","","","","","","NBM, Legislative Library, Fredericton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HAWHREV7","book","1907","Catholic Church. Diocese of Saint John; Casey, Timothy","Pastoral Letter Addressed to the Clergy and Laity of the Diocese of Saint John","","978-0-665-98657-4","","","","Catholic","1907","2022-01-19 18:32:56","2022-01-19 18:32:56","","","","","","","","","CIHM/ICMH Microfiche series = CIHM/ICMH collection de microfiches ; no. 98657 ; Bishop (1901-1912 : Casey)","","","","Saint John Globe","St. John, NB","English","","","MtA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V6G36GW6","book","1948","Catholic Church. Diocese of Saint John; Diocesan Holy Name Union","Official Historical Booklet, Diocese of Saint John: Published on the Occasion of the Diocesan Rally of Catholic Men, September 19, 1948, Saint John, New Brunswick","","","","","","Catholic, Men","1948","2022-01-19 18:32:56","2022-01-19 18:32:56","","","239","","","","","","","","","","J. & A. McMillan","Saint John, NB","English","","","UNBF, UdeM, NBM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XUF8XSAF","book","1972","Catholic Church. Diocese of Saint John. St. Dunstan's Parish","St. Dunstan's Parish","","","","","","Catholic, Church history","1972","2022-01-19 18:32:56","2022-01-19 18:32:56","","","4","","","","","","","","","","St. Dunstan's Parish","Fredericton, NB","English","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3ZT735JG","book","1993","Catholic Church. St. John the Evangelist","Church Records, 1846-1993","","","","","","Catholic, Registries","1993","2022-01-19 18:32:56","2022-01-19 18:32:56","","","","","","","","","","","","","Filmed by the Genealogical Society of Utah","Salt Lake City, UT","English","","","Family History Library, Salt Lake City, Utah","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X9A44WZN","journalArticle","1999","Codignola, Luca","Competing Networks: Roman Catholic Ecclesiastics in French North America, 1610-58","Canadian Historical Review","","","10.3138/CHR.80.4.539","https://www.utpjournals.press/doi/abs/10.3138/CHR.80.4.539","Catholic","1999","2022-01-19 18:32:56","2022-01-19 18:32:56","","","","4","80","","","Competing Networks","","","","","","","English","","","UNBF","","","","","","/home/cvillami/Zotero/storage/YFREM83X/CHR.80.4.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SQ6ML92H","journalArticle","1965","Sormany, A. A.","La Nomination des premiers Évêques acadiens","Les Cahiers. Societé historique-acadienne","","","","https://societehistoriqueacadienne.files.wordpress.com/2017/01/08cahier_total.pdf","Catholic, Bishops, Acadian","1965","2022-01-19 18:32:56","2022-01-19 18:32:56","","6-14","","","8","","","","","","","","","","","","","NBM, Legislative Library, Fredericton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DK3GABWC","journalArticle","2008","Catholic Church. Congregatio pro Episcopis","Decree Changing the Boundaries of the Diocese of Saint John, New Brunswick and the Diocese of Bathurst in Canada","Acta Apostolicae Sedis","","0001-5199","","","Catholic, Diocesan boundaries","2008-12-05","2022-01-19 18:32:56","2022-01-19 18:32:56","","889-890","","12","100","","","","","","","","","","","","","Laval","","","","","","","https://login.proxy.hil.unb.ca/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=reh&AN=CPLI0000482790&site=ehost-live&scope=site&scope=cite","","Catholic Church  -- Dioceses -- Canada; Catholic Church, Congregatio pro Episcopis  -- Documents and Commentaries; Catholic Church, Diocese of Bathurst in Canada.; Catholic Church, Diocese of Saint John, New Brunswick.; Church documents; Open access","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KBFPVPHN","book","1991","Catholic Church. Saint Mary of the Assumption; Catholic Church. Saint Patrick; Catholic Church. Saint John the Evangelist; Catholic Church. Saint John the Beloved","Church Records, 1881-1991","","","","","","Catholic, Registries","1991","2022-01-19 18:32:56","2022-01-19 18:32:56","","","","","","","","","","","","","Filmed by the Genealogical Society of Utah","Salt Lake City, UT","English","","","Family History Library, Salt Lake City, Utah","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4FP75XZE","book","1994","Chouinard, Craig","People, Priests and Parish: The History of St. Joseph's, St. William's and St. Patrick's Roman Catholic Parish from 1847 to 1994","","","","","","Catholic, Church history","1994","2022-01-19 18:32:56","2022-01-19 18:32:56","","","62","","","","","","","","","","St. Joseph's Church Parish Council","Loch Lomond, NB","","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BA3TYFWI","book","1981","Church of Sts. John and Paul","The Dedication and Blessing of the Church of Sts. John and Paul New Maryland, N.B. by Most Rev. A.J. Gilbert D.D. Bishop of the Diocese of Saint John Sunday, October 18, 1981","","","","","","Catholic,Consecration","1981","2022-01-19 18:32:56","2022-01-19 18:32:56","","","9","","","","","","","","","","N.p.","[Fredericton, NB]","English","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M9Q7YRNF","book","1988","Cormier, Donald","Paroisse St. Francois de Sales, Rogersville, N.B., 1888-1988","","","","","","Catholic, Church history","1988","2022-01-19 18:32:56","2022-01-19 18:32:56","","","15","","","","","","","","","","N.p.","","French","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LKXGRJYZ","book","1982","Desjardins, Eymard","L'Église d'Edmundston, N.B. : Réflexions","","","","","","Catholic","1982","2022-01-19 18:32:56","2022-01-19 18:32:56","","","143","","","","","L'Église d'Edmundston, N.B.","","","","","[Ateliers Marquis]","[Montmagny, QC]","","","","UdeM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2BVR5QL8","book","1982","","Saint-Anselme 150 anneés de vie paroissale 1832-1982","","","","","","Catholic","1982","2022-01-19 18:32:56","2022-01-19 18:32:56","","","192","","","","","","","","","","Tribune Press","Sackville, NB","French","","","UdeM","","","","","","/home/cvillami/Zotero/storage/LRYXEYL3/Saint-Anselme-150-annees-de-vie-paroissale-1832-1982-Desjardins-Gerard-ed.html","","","","Desjardins, Gérard","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QTQUY7GF","bookSection","1982","Desjardins, Gérard","Le Couvent","Saint-Anselme: 150 années de vie paroissiale 1832-1982","919488-12-9","","","","Catholic, Women religious","1982","2022-01-19 18:32:56","2022-01-19 18:32:56","","87-91","","","","","","","","","","","Tribune Press","Sackville, NB","French","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N4DSYVS8","book","1902","Collins, Charles W.","The Acadians of Madawaska, Maine","","","","","","Catholic, Acadians","1902","2022-01-19 18:32:56","2022-01-19 18:32:56","","","66","","","","","","New england catholic historical society. Publications","3","","","T. A. Whalen","Boston","English","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VWKJ9F59","bookSection","1984","Cormier, Pierre","À l'école / Education","Bouctouche, Reflets D'Un Passé: Album de Photographies historiques commentées","","","","","Catholic, Local history","1984","2022-01-19 18:32:56","2022-01-19 18:32:56","","175-176","","","","","","","","","","","Bouctouche Bicentennial Committee","Bouctouche, NB","French / English","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AN3XV468","bookSection","1984","Cormier, Pierre","Vie religieuse / Religion","Bouctouche, Reflets D'Un Passé: Album de Photographies historiques commentées","","","","","Catholic, Church history","1984","2022-01-19 18:32:56","2022-01-19 18:32:56","","149-152","","","","","","","","","","","Bouctouche Bicentennial Committee","Bouctouche, NB","French / English","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U3AG4X7L","book","1987","Desjardins, Eymard","Quand il faut remonter le fleuve","","","","","","Catholic","1987","2022-01-19 18:32:56","2022-01-19 18:32:56","","","140","","","","","","","","","","N.p.","Edmundston, NB","","","","Legislative Library, Fredericton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FBQMJDRV","book","1998","Desjardins, Georgette","Les Religieuses hospitalières de Saint-Joseph au Madawaska, 1873-1973","","","","","","Catholic, Women religious","1998","2022-01-19 18:32:56","2022-01-19 18:32:56","","","294","","","","","","","","","","Plume d'Oie","Cap-Saint-Ignace, QC","","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RJTNQKI5","journalArticle","1986","Desjardins, Georgette; LaPlante, Corinne","Oeuvres des Religieuses hospitalières de Saint-Joseph du Nouveau-brunswick (1968-1986)","Revue de La Société Historique du Madawaska","","","","http://www.chac.ca/about/history/books/nb/RHSJ%20Hopitals_Nouveau_Brunswick%201868-1986.pdf","Catholic [could not confirm authors and archive]","1986-06","2022-01-19 18:32:56","2022-01-19 18:32:56","","1-70","","1/2","14","","","","","","","","","","","","","Legislative Library, Fredericton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EE5NBAN6","book","2004","Desmond, Lawrence A.; Norell, Donna M.","The Case for Fr Charles Dominic Ffrench (1775-1851)","","978-0-9688813-6-1","","","","Catholic, Clergy","2004","2022-01-19 18:32:56","2022-01-19 18:32:56","","","205","","","","","","","","","","Laverdure & Associates","Yorkton, SK","English","","","UNBF, UNBSJ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TYKLPU2Q","book","2003","Creamer, Penny; New Brunswick Genealogical Society","Cemeteries of the Parish of Chatham, Northumberland County, Province of New Brunswick, Canada","","","","","","Miramichi Branch","2003","2022-01-19 18:32:56","2022-01-19 18:32:56","","","","","","","","","","","","","NB Genealogical Society, Miramichi Branch","Miramichi, NB","English","","","LAC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G4ILSES8","book","2014","Curran, Robert E.","Papist Devils: Catholics in British America, 1574-1783","","978-0-8132-2583-8","","","","Catholic","2014","2022-01-19 18:32:56","2022-01-19 18:32:56","","","315","","","","","Papist Devils","","","","","Catholic University of America Press","Washington, DC","English","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2FZJ729H","book","1985","Cyr, Leo G.","A History & Genealogy of Our Family: A Branch of the Sire (Cyr) Family in the New World: A Bicentennial Edition Commemorating the 200th Anniversary of the Founding of the Madawaska Settlement, 1785-1985","","","","","","","1985","2022-01-19 18:32:56","2022-01-19 18:32:56","","","311","","","","","A history & genealogy of our family","","","","","L. G. Cyr","[Bethesda, MD]","English","","","Family History Library, Salt Lake City, Utah","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2d ed.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G4WHSILN","book","1976","Archidiocèse de Moncton Église catholique","L'Église de Moncton","","","","","","Catholic, Church histories","1976","2022-01-19 18:32:56","2022-01-19 18:32:56","","","n. pag","","","","","","","","","","Archevéché de Moncton","Moncton, NB","","","","UdeM","","","","","","/home/cvillami/Zotero/storage/QY2SDL2T/results.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YDZQBWQP","journalArticle","1982","Arsenault, Fernand","L'Église catholique en Acadie: État de la Recherche","Revue de l'Université de Moncton","","","","","Catholic, Acadia","1982-03","2022-01-19 18:32:56","2022-01-19 18:32:56","","105-117","","","15","","","","","","","","","","","","","UdeM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WP8RKLJ7","book","1995","Babineau, Yvon","Historique de l'Église Immaculée-Conception Acadieville, N.B.","","","","","","Catholic, Church history","1995","2022-01-19 18:32:56","2022-01-19 18:32:56","","","22","","","","","","","","","","Paroisse Immaculée-Conception","Acadieville, NB","","","","UdeM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XQFQYU29","book","1979","Cushing, J. Elizabeth; Casey, Teresa; Robertson, Monica","Chronicle of Irish Emigration to Saint John, New Brunswick, 1847","","","","","","catholic","1979","2022-01-19 18:32:56","2022-01-19 18:32:56","","","77","","","","","","","","","","New Brunswick Museum","Saint John, NB","","","","UNBF, NBM, MtA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MC7F45C7","book","1984","Cyr, Marguerite","Saint-Leonard-Parent: 130 ans d'histoire","","","","","","Catholic","1984","2022-01-19 18:32:56","2022-01-19 18:32:56","","","220","","","","","Saint-Leonard-Parent","","","","","Comite du Livre Souvenir","Saint-Leonard, NB","French","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5UQZUV6U","book","1977","Baker, William M.","Timothy Warren Anglin 1822-96: Irish Catholic Canadian","","","","","https://ebookcentral.proquest.com/lib/unb/detail.action?docID=4669559","Catholic, Clergy, Biography","1977","2022-01-19 18:32:56","2022-01-19 18:32:56","","","336","","","","","","","","","","University of Toronto Press","Toronto ON","en","","","UNBF","","","","","","/home/cvillami/Zotero/storage/T3BW358U/Timothy-Warren-Anglin-1822-96-Irish-Catholic-Canadian-Baker-William-M.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33Q793B6","book","1974","Belliveau, John E.","A History of the Roman Catholic Church at Pointe Du Chêne, New Brunswick, and the Parish of Our Lady of Mercy (notre-Dame De La Merci)","","","","","","Catholic, Church history","1974","2022-01-19 18:32:56","2022-01-19 18:32:56","","","19","","","","","","","","","","N.p.","Pointe-du-Chene, NB","English","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLA2NMKE","bookSection","1977","Belliveau, John E.","The Oldest Churches","Running Far In: The Story of Shediac","0-88999-070-0","","","","Catholic, Church history","1977","2022-01-19 18:32:56","2022-01-19 18:32:56","","152 [page range]","","","","","","","","","","","Lancelot Press","Windsor, NS","English","","","UNBF, UNBSJ, NBM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AXB73MSN","book","1949","Bernard, Antoine","La Renaissance acadienne au XXe Siècle","","","","","","Catholic, Intellectual life, Acadians","1949","2022-01-19 18:32:56","2022-01-19 18:32:56","","","193","","","","","","","","","","Comité de la Survivance Française, Université Laval","[Quebec City], QC","","","","UdeM, UNBF, NBM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4M9QJYKR","book","1961","Bourgeois, Ulysse J.","Un Coup d'oeil sur les Origines religieuses du Bas Westmorland","","","","","","Catholic, Church history, Westmorland","1961","2022-01-19 18:32:56","2022-01-19 18:32:56","","","11","","","","","","","","","","L'Imprimerie Acadienne","Moncton NB","","","","UdeM, Legislative Library","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MWLAI4JF","book","1946","Bray, P. A.; Catholic Church. Diocese of Saint John","Circular Letters of His Excellency Most Rev. P. A. Bray: Bishop of Saint John, N.B. ; Vol. 1. 1936-1946","","","","","","Catholic, Pastoral letters and charges, Church history","1946","2022-01-19 18:32:56","2022-01-19 18:32:56","","","225","","","","","Circular Letters of His Excellency Most Rev. P. A. Bray","","","","","[Diocese of Saint John]","Saint John, NB","English","","","MtA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WZRWXX6Z","book","1958","Bernard, Antoine; Religieuses hospitalières de Saint-Joseph","Les Hospitalières de Saint-Joseph et leur oeuvre en Acadie","","","","","","Catholic, Women religious, Acadia","1958","2022-01-19 18:32:56","2022-01-19 18:32:56","","","303","","","","","","","","","","Hospitalières de Saint-Joseph","Vallee-Lourdes, NB","","","","Legislative Library, Fredericton, UNBF","","","","","","/home/cvillami/Zotero/storage/YLYT4KEF/one.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YZ2WGTAV","book","1984","Biggs, Katherine; Ventzek, Peter","St. John the Baptist Church, Saint John, N.B., 1884-1984","","","","","","Catholic, Church history","1984","2022-01-19 18:32:56","2022-01-19 18:32:56","","","72","","","","","","","","","","N.p.","Saint John, NB","","","","UNBF","","","","","","/home/cvillami/Zotero/storage/8278WECH/search.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TG82DYHJ","book","1991","Boudreau, Gérald C.; Université Sainte-Anne","Une Dialectique du Pouvoir en Acadie : Église et Autorité","","","","","","Catholic, Acadia, Church and state","1991","2022-01-19 18:32:56","2022-01-19 18:32:56","","","239","","","","","Une Dialectique du pouvoir en Acadie","","","","","Fides","Saint Laurent, QC","","","","UdeM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FURDGBWB","book","1986","Bourque, Oscar; Léger, Maurice A.; Catholic Church. Archdiocese of Moncton; Catholic Church. Archdiocese of Moncton.","Souvenir du 50e anniversaire de l'Archidiocèse de Moncton","","978-0-9692667-0-9","","","","Catholic, Church history, Moncton","1986","2022-01-19 18:32:56","2022-01-19 18:32:56","","","210","","","","","","","","","","Archdiocese of Moncton","Moncton, NB","English","","","UNBF, UdeM","","","","","","/home/cvillami/Zotero/storage/JS3R6NLI/results.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"US33NU7U","book","1977","Brault, Pierre","L'Acadie et son Église","","","","","","Catholic, Acadia","1977","2022-01-19 18:32:56","2022-01-19 18:32:56","","","95","","","","","","","","","","Ed. Mille Roches","Saint-Jean sur Richelieu, QC","","","","UdeM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3QY4Z29B","book","1977","Breault, Ann","The Journey: Holy Rosary Parish, St. Stephen, N.B. 1887-1977 and the Early Years","","","","","","Catholic, Church history, St. Stephen","1977","2022-01-19 18:32:56","2022-01-19 18:32:56","","","160","","","","","","","","","","St. Croix Printing & Publishing Co. Ltd.","St. Stephen, NB","","","","NBM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I6WAJNK6","book","1995","Brun, Régis","Église historique de Barachois : les Acadiens et Acadiennes et la Religion","","","","","","Catholic, Church history","1995","2022-01-19 18:32:56","2022-01-19 18:32:56","","","58","","","","","Église historique de Barachois","","","","","[Regis Brun]","New Brunswick","","","","UdeM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
