"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"QMH3KQMK","book","1984","Gill, Barbara","Friends.","","","","","","","1984","2019-02-25 20:34:01","2019-02-25 20:34:01","","","31","","","","","","","","","","s.n.","s.l.","","","","","","","","","<p>Found in Atlantic Soundings; UNB does not own; Leg has one copy in NB Collection</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QT8ZKE97","book","1970","Richards, David Adams","One step inside","","","","","","","1970","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","","","","","","publisher not identified","Bathurst, N.B","English","","","","","Open WorldCat","","OCLC: 225484235","<p>hil-SPECH</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V3INAYT8","book","1821","Union Fire Club (Fredericton, N.B.)","Rules and regulations of the Union Fire Club: formed at Fredericton, N.B., November 22d, 1821.","","978-0-665-54622-8","","","","","1821","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","Rules and regulations of the Union Fire Club","","","","","publisher not identified","Fredericton, N.B.?","English","","","","","Open WorldCat","","OCLC: 17943761","<p>Verified from MF no publisher info</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VKYNLCUQ","book","1786","Union Fire Club (Saint John, N.B.)","Union Fire Club : to consist of a number not to exceed fifty members, established at the city of Saint John, on January the 7th, 1786.","","978-0-665-95367-5","","","","","1786","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","Union Fire Club","","","","","[publisher not identified]","[Saint John?]","","","","","","","","","<p>Verified - no pub info provided</p>","/home/cvillami/Zotero/storage/ZZ4Z89C9/search.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7MB3DS9K","book","1994","Catholic Church; Diocese of Chatham (N.B.); Bishop (1860-1902 : Rogers); Rogers, James","Letter]: James Rogers, by the Grace of God, and favor of the Holy Apostolic See, Bishop of Chatham, &c. &c.","","978-0-665-94495-6","","","","","1994","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","Letter]","","","","","publisher not identified","Chatham, N.B.?","English","","","","","Open WorldCat","","OCLC: 53616993","<p>Verified by opening CIHM ebook</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HHCUI8JQ","book","1905","Raymond, W. O","Glimpses of the past: history of the river St. John, A.D. 1604-1784","","","","","http://persi.heritagequestonline.com/hqoweb/library/do/books/results/shortcitation?urn=urn:proquest:US;glhbooks;Genealogy-glh49041948;-1;-1;&letter=G","","1905","2019-02-25 20:34:01","2019-02-25 20:34:01","2017-03-08 15:17:02","","","","","","","Glimpses of the past","","","","","Publisher not identified/verified","St. John, N.B.","English","","","","","Open WorldCat","","OCLC: 181355549","<p><!--StartFragment-->Text looks typewritten not typeset.&nbsp; Preface indicates that the chapters were contributed, from time to time, to the Saturday edition of the Saint John Daily Telegraph.&nbsp; Author quotes Montaigne: ""I bring you a nosegay of culled flowers, and I have brought little of my own but the string that ties them.""<!--EndFragment--></p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PTM9QDR6","book","192","Moore, D. R.","Man's institutes of death; an appeal for the abolition of the death penalty","","","","","","","0192","2019-02-25 20:34:01","2019-02-25 20:34:01","","","39","","","","","","","","","","n.p.","Fredericton, NB","","","","HIL-SPECAR HV8694 .M66; stacks copy","","","","","<p>Found in Rogers</p> <p>&nbsp;</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I9LY24BD","book","1880","Elder, William; Mount Allison Wesleyan College","Meliora: an oration before the alumni of the Mount Allison Wesleyan College, Sackville, on the 1st of June, 1880","","978-0-665-05223-1","","","https://archive.org/details/cihm_05223","","1880","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","Meliora","","","","","Publisher not identified/verified","Sackville, N.B.?","English","","","LAC","","Open WorldCat","","OCLC: 317863830","<p>in McF</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C3D9SJE9","book","1876","Windeyer, Walter","On apostolic succession","","978-0-665-24083-6","","","https://archive.org/details/cihm_24083","","1876","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","","","","","","James A Moore, Printer","Philadelphia","English","","","","","Open WorldCat","","OCLC: 11458384","<p>in McF as pub in St. John; remove?</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V87F28KI","book","","Creed, Herbert Clifford","Outlines of Canadian history, with tables prepared for the use of students of the Provincial Normal School","","","","","","","","2019-02-25 20:34:01","2019-02-25 20:34:01","","","n.p. circa 1880","","","","","","","","","","n.p.","n.p.","","","","Copy not found","","","","","<p>in McFarlane.&nbsp; Pub or printed in NB?</p> <p>&nbsp;</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6THH8HFJ","book","1829","Burns, George","Prayers adapted for public worship, the domestic alter, Sunday schools, and the chamber of sickness and death: to which are added, prayers for the use of young persons and graces before and after meals : with a conclusion, recommendatory of prayer as a Christian duty","","978-0-665-50630-7","","","","","1829","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","Prayers adapted for public worship, the domestic alter, Sunday schools, and the chamber of sickness and death","","","","","publisher not identified","Saint John, N.B.","English","","","HIL-MICF FC18 .C5 no. 50630","","Open WorldCat","","OCLC: 16925904","<p>Found in McFarlane</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YJYQ6RS5","book","1884","Jordan, Anna M.","St John : Past and Future.","","","","","","","1884","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","","","","","","n.p.","St John, N.B.","","","","Copy not found","","","","","<p>in McF</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PM95FAFY","book","1947","Petris, Joseph RIchards; Commission to Investigate Taxation","Report of the commission to investigate taxation in the city of Fredericton.","","","","","","","1947","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","","","","","","","Fredericton","English","","","","","Open WorldCat","","OCLC: 77188610","<p>Author found in Rogers</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XDJHTS97","book","1909","Spencer, Hiram Ladd","The inglenook philosopher of Kennebecasis Bay","","","","","","","1909","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","","","","","","n.p.","Saint John NB","","","","Copy not found; not sure where citation comes from","","","","","<p>Author appears in McF though not this title</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XXQIMB4Y","book","1850","Knight, Richard","The genuineness and authenticity of Revelations : a lecture","","","","","","","1850","2019-02-25 20:34:01","2019-02-25 20:34:01","","","24","","","","","","","","","","n.p.","St. John N.B.","","","","Copy not found","","","","","<p>in McF; also in Morgan</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IQX6VRII","book","1904","Scott, S. D; Cobbett, William","William Cobbett on New Brunswick: a paper read before the New Brunswick Historical Society in 1904","","","","","http://catalog.hathitrust.org/api/volumes/oclc/861575633.html","This work discusses the memoirs of William Cobbett, the English pamphleteer, farmer and journalist, and the time he spent in New Brunswick, Canada.","1904","2019-02-25 20:34:01","2019-02-25 20:34:01","2017-04-03 06:03:54","","","","","","","William Cobbett on New Brunswick","","","","","publisher not identified","N.B.?","English","","","","HWK-STACKS","Open WorldCat","","OCLC: 890826098","<p>MF verified; publisher info missing</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PDRP3TEA","book","1978","Provincial Archives of New Brunswick; Fellows, Robert F","Early New Brunswick photographs: a selection of photographs from the collections at the Provincial Archives :  Cities, towns and villages.","","978-0-9690830-0-9","","","","","1978","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","1","","","Early New Brunswick photographs","","","","","The Archives","Fredericton, N.B.","English","","","","","Open WorldCat","","OCLC: 4833804","<p>hil-specar</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VAEAWVKE","book","1976","Mowat, Grace Helen","The Tories' king: George III and the seeds of the revolution","","","","","","","1976","2019-02-25 20:34:01","2019-02-25 20:34:01","","","12","","","","","The Tories' king","","","","","Print 'N Press Ltd.","St. Stephen, N.B.","English","","","","","Open WorldCat","","OCLC: 270563175","<p>First pub in 1957 by the Atlantic Advocate</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GZ28AUGB","book","1983","Ganong, William Francis","Historic sites in the Province of New Brunswick","","978-0-920732-32-8","","","","","1983","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","","","","","","Print'N Press","St. Stephen, N.B.","English","","","","","Open WorldCat","","OCLC: 11177231","<p>Originally pub 1899; HIL-SPECAR</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AVFMG4F4","book","1992","Cooper, Allan","Deer is thirsty for the mountain stream: versions from the Chinese, Japanese and the Book of Psalms","","978-0-920635-07-0","","","","","1992","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","Deer is thirsty for the mountain stream","","","","","Owl's Head Press","Alma, N.B.","English","","","","","Open WorldCat","","OCLC: 27477376","<p>NBana copy</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P8538LVX","book","1992","Paikowsky, Sandra","Goodridge Roberts in New York","","","","","","","1992","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","","","","","","Owl's Head Press","Montreal","English","","","","","Open WorldCat","","OCLC: 830345843","<p>HIL-SPECAR</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D6DABKDZ","book","1985","Faulkner, Leigh","Into nests, each perfect as an inner ear: poems","","978-0-920635-01-8","","","","","1985","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","Into nests, each perfect as an inner ear","","","","","Owl's Head Press","Riverview, N.B.","English","","","","","Open WorldCat","","OCLC: 16582401","<p>NBana copy</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZHBQQF36","book","1988","Smith, Douglas","Living in the cave of the mouth: poems","","978-0-920635-03-2","","","","","1988","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","Living in the cave of the mouth","","","","","Owl's Head Press","Riverview, N.B.","English","","","","","Open WorldCat","","OCLC: 18641572","<p>HIL-ST; NBana copy</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NP42GHHE","book","1998","Burke, Herbert","Of the secret earth: poems","","978-0-920635-12-4","","","","","1998","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","Of the secret earth","","","","","Owl's Head Press","Alma, N.B.","English","","","","","Open WorldCat","","OCLC: 42788832","<p>NBana copy</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZJKTPJMP","book","2002","Faulkner, Leigh","Outside the event horizon: poems of nakedness & moonlight","","978-0-920635-15-5 978-0-920635-14-8","","","","","2002","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","Outside the event horizon","","","","","Owl's Head Press","Alma, N.B.","English","","","","","Open WorldCat","","OCLC: 49403305","<p>NBana copy</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MPD9STCI","book","2006","Cooper, Allan","Lin chu: the black swan","","","","","","","2006","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","Lin chu","","","","","Owl's Head Press","Alma, N.B.","English","","","","","Open WorldCat","","OCLC: 958064436","<p>NBana copy</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q8T2RUDM","book","1999","Cooper, Allan","Lin Chu: thresholds","","","","","","","1999","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","Lin Chu","","","","","Owl's Head Press","Alma, N.B.","English","","","","","Open WorldCat","","OCLC: 958077627","<p>NBana</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S3RRYEZ9","book","1839","Chipman, Ward","Remarks upon the disputed points of boundary: under the fifth article of the Treaty of Ghent principally compiled from the statements laid by the government of Great Britain before the King of the Netherlands, as arbiter.","","978-0-665-21702-9","","","https://archive.org/details/cihm_21702","","1839","2019-02-25 20:34:01","2019-02-25 20:34:01","","","2 + 86 + 28 pp.","","","","","Remarks upon the disputed points of boundary","","","","","D. A. Cameron at the Observer Office","Saint John, N.B.","English","","","CIHM/ICMH microfiche series, no. 21702","no print copy at UNB","Open WorldCat","","OCLC: 11516455","<p>McFarlane has it as pub by the D A Cameron at the Observer Office; pub verified online; McF also has it listed under Anonymous - different editions?</p>","","","","","","","","","","","","","","","","","","","","","","","","2nd ed.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D5G56H72","book","1970","New Brunswick Museum; Education Department","N.B. Indians: a series of educational pamphlets.","","","","","","","1970","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","N.B. Indians","","","","","Education Dept., New Brunswick Museum","Saint John, N.B.","English","","","","","Open WorldCat","","OCLC: 270603425","<p>HIL-Stacks</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TNGTBZQ9","book","1936","Fiedmont, Jacau de; Webster, Alice; Webster, John Clarence","The siege of Beauséjour in 1755: a journal of the attack on Beauséjour","","","","","","","1936","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","The siege of Beauséjour in 1755","","","","","publisher not identified","Saint John","English","","","","","Open WorldCat","","OCLC: 21096087","<p>Rogers lists as pub by NBM</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XQMKE7AD","book","1894","Raymond, W. O","The London lawyer: a biographical sketch of Elias Hardy, counsellor-at-law at Saint John, N.B., A.D. 1784 : with some account of the incidents in which he figured","","978-0-665-12376-4","","","https://archive.org/details/cihm_12376","","1894","2019-02-25 20:34:01","2019-02-25 20:34:01","","","12","","","","","The London lawyer","","","","","N.B. Historical Society?","Saint John N.B.?","English","","","","","Open WorldCat","","OCLC: 9311954","<p>in McF as pub in St John.</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SBYEFKXI","book","1986","New Brunswick Historical Society","Royal Commission and instructions to Governor Thomas Carleton {to establish the province of New Brunswick}, August, 1784.","","","","","","","1986","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","","","","","","","","English","","","","","Open WorldCat","","OCLC: 270806599","<p>Lwa-RBROOM</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PWWI6FG9","book","2009","","Exploring the dimensions of self-sufficiency for New Brunswick","","978-0-9812715-0-7","","","","","2009","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","","","","","","New Brunswick and Atlantic Studies Research and Development Centre","Fredericton, N.B.","English","","","","","Open WorldCat","","OCLC: 429726089","<p>hil-specar</p>","","","","","Boudreau, Michael S; Toner, Peter Gerald; Tremblay, M. Anthony; New Brunswick and Atlantic Studies Research and Development Centre","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W6QSJ9NB","book","2004","Curtis, Wayne","Fly-fishing the Miramichi","","978-1-896270-35-7","","","","","2004","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","","","","","","Neptune Pub.","Saint John, N.B.","English","","","","","Open WorldCat","","OCLC: 54906040","<p>HIL-SPECH</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KJXKGSSS","book","1886","Natural history society of New Brunswick, St. John","On pre-historic remains: and on an interment of the early French period, at Tabusintac River, N.B.","","","","","","","1886","2019-02-25 20:34:01","2019-02-25 20:34:01","","","6","","","","","On pre-historic remains","","","","","Natural History Society","{Saint John, N.B.","English","","","","","Open WorldCat","","OCLC: 271410717","<p>specar</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z68D7LW6","book","1980","Kain, Samuel W","List of recorded earthquakes in New Brunswick compiled from published works and from private information [Reprinte from Bulletin XVI of the Natural History Society of New Brunswick]","","978-0-665-07911-5","","","https://archive.org/details/cihm_07911","","1980","2019-02-25 20:34:01","2019-02-25 20:34:01","","","15","","","","","","","","","","NB Nat History Society Bul","St. John, N.B.?","English","","","LAC","","Open WorldCat","","OCLC: 85746451","<p>Should not be included as excerpt from Bulletin?</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H8HYZVSY","book","1883","Matthew, George Frederic","Lacustrine formation of Torryburn Valley.","","","","","","","1883","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","","","","","","N.B. Nat. History Society Bull.","","","","","","","","","","<p>in McF</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RCSF2LZU","book","1886","Monro, Alexander","Physical geography and tides of Chignecto Isthmus","","","","","","","1886","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","","","","","","NB Natural Hist Soc Bulletin","","","","","","","","","","<p>in McF</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L7Y89JKW","book","1886","Smith, A. C.","Prehistoric remains at Tabusintac","","","","","","","1886","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","","","","","","NB Nat History Society Bul","","","","","","","","","","<p>in McF</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VY454IZS","book","1893","Cox, Philip","Observations on the distribution and habits of some New Brunswick birds","","","","","","","1893","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","","","","","","N.B. Nat. History Society Bulletin","n.p.","","","","","","","","","<p>in McFarlane</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KXTRN8NF","book","2016","Clarke, W. A.; MacKenzie, Ashley","Three Restigouche leaders","","978-0-9940187-1-7","","","","Subject(s): McKenzie, A. E. G., 1878-1918 | McMillan, Catherine, 1868-1922 | Labillois, Margaret, 1923-2013 | History -- Biography","2016","2019-02-25 20:34:01","2019-02-25 20:34:01","","","60 p. : ill., photos., ports. ; 20 x 17 cm.","","","","","","","","","","The Restigouche Regional Museum","Dalhousie, N. B","","","","","Leg. Lib.","Library Catalog (Koha)","920.02 C612","","Published in conjunction with a New Brunswick Heritage Week Project v. 45 no. 4 (Winter 2016) Selected Accessions List -- Biography","","","","Biography; History; Labillois, Margaret; McKenzie, A. E. G; McMillan, Catherine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RK9E6QXI","book","1980","Fytche, M. Amelia; MacMillan, Carrie","Kerchiefs to hunt souls","","","","","","","1980","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","","Maritime iterature reprint series","4","","","Ralph Pickard Bell Library, Mount Allison University","Sackville, N.B.","English","","","","","Open WorldCat","","OCLC: 270576670","<p>hil-stacks</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VDE4KLYS","book","1984","MacLennan, Hugh; Forward by Douglas G. Lochhead","On being a Maritime writer","","","","","","","1984","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","","","","","","Cemtre for Canadian Studies, Mount Allison University","Sackville, N.B","","","","","","","","","<p>Our copy missing; Leg has one copy in NB Collection</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WFSC2KBN","book","1984","MacLennan, Hugh; Mount Allison University; Centre for Canadian Studies","On being a Maritime writer","","978-0-88828-041-1","","","","","1984","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","","","","","","Centre for Canadian Studies, Mount Allison University","Sackville, N.B.","English","","","","","Open WorldCat","","OCLC: 12374598","<p>hil-stacks</p> <p>&nbsp;</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AYDXR9HG","book","1946","MacLellan, Ouida","Towns of the Maritimes","","","","","","","1946","2019-02-25 20:34:01","2019-02-25 20:34:01","","","3 v.","","","","","","","","","","Moncton Daily Times?","{Moncton, N.B.","English","","","","","Open WorldCat","","OCLC: 271401926","<p>Rogers lists it as Moncton Publishers, 1947</p>","","","","","","","","","","","","","","","","","","","","","","","","""Reprinted from the Moncton Daily Times, Nov 16, 1946 - July 17, 1947.""","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2ZZM6B8W","book","2003","Ruth, Roger; Ruth, Margaret","The Allisons of Avish Hill and the Miramichi: descendants of William Allison who brought six of his children to New Brunswick, Canada in 1824","","978-0-920332-13-9","","","","","2003","2019-02-25 20:34:01","2019-02-25 20:34:01","","","165","","","","","The Allisons of Avish Hill and the Miramichi","","","","","Miramichi Books","Saint John, N.B","","","","","","catalog.loc.gov Library Catalog","CS90 .A544 2003","","Includes index","","","","New Brunswick; Allison family; Allison, William; Family","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HG4IW565","book","1970","Winter, J. R; Maritime Union Study (Canada)","Federal-provincial fiscal relations and Maritime Union: report prepared for the Maritime Union Study","","","","","","","1970","2019-02-25 20:34:01","2019-02-25 20:34:01","","","xi, 186 p","","","","","Federal-provincial fiscal relations and Maritime Union","","","","","Maritime Union Study","Fredericton, N.B.","English","","","","","Open WorldCat","","OCLC: 12714061","<p>HIL-SPECAR; 2 HIL-GOV</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PFIQNGGV","book","1970","Atlantic Provinces Economic Council; Research Centre; Maritime Union Study (Canada)","Industrial development policies in the Maritime provinces: a report prepared for the Maritime Union Study by the Atlantic Provinces Economic Council Research Centre.","","","","","","","1970","2019-02-25 20:34:01","2019-02-25 20:34:01","","","viii, 118 p","","","","","Industrial development policies in the Maritime provinces","","","","","Maritime Union Study","Fredericton, N.B.","English","","","","","Open WorldCat","","OCLC: 4207153","<p>HIL-SPECAR; 2 HIL-GOV</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S9KFGSIE","book","1984","Cass, Florence Annie (Stewart)","The royal commoners.","","","","","","","1984","2019-02-25 20:34:01","2019-02-25 20:34:01","","","195","","","","","","","","","","Lingley Pr.","Saint John  NB","","","","","","","","","<p>Found in Atlantic Soundings; not owned by UNB; Leg has copy in NB Collection</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MRA4KSQV","book","1984","Craigs, Melodie; Howroyd, Stacy; Literacy Council of Fredericton; Easy Reading for Adults (Project)","Hermie: the army worm","","","","","","","1984","2019-02-25 20:34:01","2019-02-25 20:34:01","","","21","","","","","Hermie","","","","","Literacy Council of Fredericton","Fredericton, N.B.","English","","","","","Open WorldCat","","OCLC: 270620455","<p>specar</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JD52NBCG","book","1984","Swanick, Eric L; Taylor, Hugh A; New Brunswick; Legislative Library, Fredericton","New Brunswick history: a checklist of secondary sources. Second supplement = Guide en histoire du Nouveau-Brunswick : une liste de contrôle des sources secondaires. Deuxième supplément","","978-0-88838-783-7","","","","","1984","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","New Brunswick history","","","","","Legislative Library","Fredericton, N.B.","English","","","","","Open WorldCat","","OCLC: 12148856","<p>Also have third supplement</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XBVAUNNW","book","1890","Hammond, George Arthur","The two offerings a drama","","978-0-665-06948-2","","","","","1890","2019-02-25 20:34:01","2019-02-25 20:34:01","","","232","","","","","","","","","","Lahstok Pub. Co.","Kingsclear, N.B.","English","","","CIHM ebook","","Open WorldCat","","OCLC: 239788772","<p>in McF as first pub in Kingsclear, Canada, by Lahstok Publishing House, 1890</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WPE7ATMP","book","1887","Hammond, George Arthur","Three Volumes in miniature [Contains The Lake of Tears, On the strand, abd Burial service of the Golden Circle, and Knud Iverson, collected into one volume]","","","","","","","1887","2019-02-25 20:34:01","2019-02-25 20:34:01","","","","","","","","","","","","","Lahstok Rural Press","","","","","","","","","","<p>in McF</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C45WZ47G","book","1877","Nannary, M. A","Memoirs of the life of Rev. E.J. Dunphy","","","","","https://archive.org/details/memoirsofdunphy00nannuoft","","1877","2019-02-25 20:34:01","2019-02-25 20:34:01","2017-03-05 16:13:09","","81","","","","","","","","","","Weekly Herald Job Rooms","Saint John, N.B.","English","","","","","Open WorldCat","","OCLC: 665149206","<p>in McF as The Life of Father Dunphy and pub by Kane &amp; Co.</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ND6IA2IW","book","1851","Perley, Moses Henry","Report upon the fisheries of the Bay of Fundy","","978-0-665-22284-9","","","https://archive.org/details/cihm_22284","","1851","2019-02-25 20:34:01","2019-02-25 20:34:01","","","viii, 176 p.","","","","","","","","","","J. Simpson","Fredericton [N.B.","English","","","CIHM/ICMH microfiche series, no. 22284","no print copy at UNB","Open WorldCat","","OCLC: 11322163","<p>in McF</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
