"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"VCTP53F8","book","1970","","A Doorway to the Light, 1950-1975","","","","","","United Church, Westmorland County, Moncton, N.B.","1970","2022-01-19 18:34:27","2022-01-19 18:34:27","","","30","","","","","","","","","","Mountain View United Church","Moncton, NB","","","","Legislative Library, Fredericton, MtA","","","","","Cover title","","","","New Brunswick; Church history; United Church of Canada History; Westmorland County Moncton","Mountain View United Church","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2889SRIN","book","2002","Jones, Anita J.; Wilmot United Church","The Story of Wilmot United Church, 1791-2002: Fredericton, New Brunswick","","978-0-9732276-0-4","","","","(Fredericton, N.B.)","2002","2022-01-19 18:34:27","2022-01-19 18:34:27","","","164","","","","","","","","","","Wilmot United Church","Fredericton, NB","English","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IPN8D5EZ","book","1984","","Central Blissville A Brief Historical Sketch","","","","","","Done as a  Bicentennial Project  in honour of New Brunswick 1784-1984","1984","2022-01-19 18:34:27","2022-01-19 18:34:27","","","77","","","","","","","","","","New Brunswick Bicentennial Commission","[Blissville, NB]","English","","","UNBF, UNBSJ, Legislative Library, Fredericton","","","","","","/home/cvillami/Zotero/storage/KD8SC8ST/Central-Blissville-A-Brief-Historical-Sketch-Richardson-Herbert-compiled-by.html","","","","Richardson, Herbert","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WV3R9XDL","book","1985","Moar, Nancy M.; Williston, Todd D.","North End Community Needs Project: A Report","","","","","","United Church, Social conditions","1985","2022-01-19 18:34:27","2022-01-19 18:34:27","","","28","","","","","","","","","","Portland United Church","Saint John, NB","","","","Legislative Library, Fredericton","","","","","""A report prepared for the Portland United Church""","","","","New Brunswick; Saint John County Saint John; Housing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PFKXI6BP","book","1987","Murray, Don","For Unbelieving Christians: Rethinking Christian Faith in Today's World","","978-0-920187-02-9","","","","","1987","2022-01-19 18:34:27","2022-01-19 18:34:27","","","106","","","","","","","","","","Tantramar Publications","Sackville, NB","English","","","AST Atlantic School Theology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QFFYQUUB","book","1969","Keswick Ridge United Church Women Cook Book Committee","The Country Oven Cook Book","","","","","","","1969","2022-01-19 18:34:27","2022-01-19 18:34:27","","","","","","3","","","","","","","United Church Women","Keswick Ridge, NB","English","","","KL","","","","","","/home/cvillami/Zotero/storage/U5PDA6YR/The-Country-Oven-Cook-Book-in-2-vols-Keswick-Ridge-United-Church--Women-Cook-Book-Committee.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YCK5M2LA","book","1976","Gough, Cyril H.; Portland United Church, St. John, N.B.; Portland United Church, St. John, N.B.","A History of Portland United Church (formerly Methodist) 1826-1976: Commemorating 150 Years of Faith and Witness","","","","","","United Church, Methodist","1976","2022-01-19 18:34:27","2022-01-19 18:34:27","","","120","","","","","","","","","","[Portland United Church]","St. John, NB","English","","","UNBF, NBM, MtA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DTIIQS5I","book","1991","Grant, Evelyn; Timmins, Ruth; Keswick Ridge United Church","A History of Faith and Dedication Through 165 Years","","978-0-9695559-0-2","","","","(Keswick Ridge N.B.)","1991","2022-01-19 18:34:27","2022-01-19 18:34:27","","","55","","","","","","","","","","Keswick Ridge United Church","Mouth of Keswick, NB","English","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8YMRVBGR","book","1962","Fowler, Vivien M.","Eighty Years of a Church and Its People: Historical Notes of Hampton United Church","","","","","","United Church","1962","2022-01-19 18:34:27","2022-01-19 18:34:27","","","15","","","","","Eighty Years of a Church and Its People","","","","","N.p.","Hampton, NB","","","","UNBF, Legislative Library, Fredericton","","","","","","","","","New Brunswick; Church history; United Church of Canada History; Kings County Hampton; United Church of Canada (Hampton, N.B.)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NUZEJRYZ","book","1969","Hatcher, W. Chalmers","Dwelling Together in Unity History of First United Church (Trinity - St. Luke's)","","","","","","Bathurst N. B.","1969","2022-01-19 18:34:27","2022-01-19 18:34:27","","","129","","","","","","","","","","First United Church","Bathurst, NB","English","","","PANB, MtA, AST, Dalhousie","","","","","","/home/cvillami/Zotero/storage/ZFRKDIGW/Dwelling-Together-in-Unity--History-of-First-United-Church-Trinity---St-Lukes-Hatcher-W-Chalmer.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GLGV76WI","book","1957","Fraser, James A.; Exmouth Street United Church Historical Committee","One Hundredth Anniversary: Exmouth Street United Church, 1857-1957","","","","","","United church (Saint John, N.B.)","1957","2022-01-19 18:34:27","2022-01-19 18:34:27","","","36","","","","","","","","","","Exmouth Street United Church","Saint John, NB","","","","Legislative Library, Fredericton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QBDAM2BG","book","1953","","Personal recipes of Wilmot United Church","","","","","","United Church, Cook books","1953","2022-01-19 18:34:27","2022-01-19 18:34:27","","","54","","","","","","","","","","North American Press","Kansas City, MO","","","","Legislative Library, Fredericton, LAC","","","","","Cover title. Contains advertisements","","","","Cookery","Wilmot United Church Guild","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2HF5FDAA","book","1975","Garnett, Frederick G.","A History of Saint James' United Church and Associated Churches, Perth-Andover, New Brunswick, 1830-1975","","","","","","Presbyterian, United","1975","2022-01-19 18:34:27","2022-01-19 18:34:27","","","61","","","","","","","","","","Observer Ltd.","Hartland, NB","English","","","Legislative Library, Fredericton, UNBF, NBM","","","","","","","","","New Brunswick; Church history; Methodist Church (Andover, N.B.); Saint James' Presbyterian Church, Andover, N.B; Saint James' United Church (Perth-Andover, N.B.); Victoria County Perth-Andover","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KYLT6IKD","book","2002","Gaudine, Philip B.","From Minto to Avonmore and More: Remembering the Mutually Interdependent Variables of Life in Perpetuity","","","","","","","2002","2022-01-19 18:34:27","2022-01-19 18:34:27","","","397","","","","","","","","","","[Philip B. Gaudine]","[Avonmore, ON]","English","","","AST Atlantic School Theology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","First printing.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"96X4PQZ2","book","1987","Gibson Memorial United Church","Gibson Memorial United Church, Fredericton, N.B., 1874-1987","","","","","","(Fredericton, N.B.)","1987","2022-01-19 18:34:27","2022-01-19 18:34:27","","","47","","","","","","","","","","The Church","Fredericton, NB","English","","","UNBF, MtA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JSW7F467","book","1994","Glass, John; Trinity History Committee","Trinity: the Story of the United Church of Canada, Hartland, N.B.","","","","","","","1994","2022-01-19 18:34:27","2022-01-19 18:34:27","","","126","","","","","","","","","","Ellis Art & Design","Oshawa, ON","","","","UNBF, PANB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WBM8IDNL","book","1974","Colpitts United Church Centennial Committee","Colpitts United Church, Colpitts, Albert Co., N.B., 1974","","","","","","United Church, Church history","1974","2022-01-19 18:34:27","2022-01-19 18:34:27","","","26","","","","","","","","","","N.p.","","","","","PANB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9HW6FF2S","book","1972","Archibald, Frank E.","Mostly Maritimers","","","","","","Biography","1972","2022-01-19 18:34:27","2022-01-19 18:34:27","","","127","","","","","","","","","","Lancelot Press","Windsor, NS","","","","UNBF, MtA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HSXB6I97","book","1967","Matthews, Marion; Sackville United Church, United Church of Canada. Sackville Pastoral Charge","Centennial Remembrances of the United Church, Sackville, New Brunswick","","","","","","United Church, Methodist, United Church, Church history","1967","2022-01-19 18:34:27","2022-01-19 18:34:27","","","21","","","","","","","","","","N.p.","Sackville, NB","","","","UNBF, Legislative Library, Fredericton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3762KQKV","book","1989","Black, Wesley D.; McNair, Penelope","The Black Family Reunion, July First, 1989 Nash Creek, New Brunswick: Including the History of Bethel United Church, Given at the 100th Anniversary Service","","","","","","Restigouche County, United Church, Church history","1989","2022-01-19 18:34:27","2022-01-19 18:34:27","","","30","","","","","","","","","","N.p.","","","","","PANB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66V5CIMG","book","1982","Davidson, Sally; Goodfellow, Allan","History of the United Churches in the Upper Tobique River Valley 1877-1982","","","","","","","1982","2022-01-19 18:34:27","2022-01-19 18:34:27","","","118","","","","","","","","","","Merritt Press","Grand Falls, NB","English","","","PANB","","","","","","/home/cvillami/Zotero/storage/7DMNTTVJ/History-of-the-United-Churches-in-the-Upper-Tobique-River-Valley-1877-1982-Davidson-Sally-and-A.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CF573A95","journalArticle","1977","De Grâce, Eloi","L'Église United Church de Shippegan","Revue d'histoire de la Societe historique Nicolas-Denys","","","","","","1977-03","2022-01-19 18:34:27","2022-01-19 18:34:27","","4-10","","","5","","","","","","","","","","","","","UNBF, MtA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S8UYSSBK","book","1965","Cosman, Douglas I.","Trinity United Church, Hopewell Hill, N.B.: Historical Events","","","","","","United Church, Church history","1965","2022-01-19 18:34:27","2022-01-19 18:34:27","","","18","","","","","Trinity United Church, Hopewell Hill, N.B.","","","","","N.p.","","","","","Legislative Library, Fredericton","","","","","Cover title","","","","New Brunswick; Albert County Hopewell Hill; Trinity United Church (Hopewell Hill, N.B.); United Church of Canada","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8I2D8VN2","book","1969","Archibald, Frank E.","Prayers for Respectable Sinners","","","","","","pamphlet","1969","2022-01-19 18:34:27","2022-01-19 18:34:27","","","48","","","","","","","","","","Lancelot Press","Windsor, NS","","","","UNBF, Legislative Library Fredericton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2PQUCSLT","book","1982","Betts, E. Arthur","Death and the Afterlife","","","","","","pamphlet, Theology, United Church, Ethics","1982","2022-01-19 18:34:27","2022-01-19 18:34:27","","","24","","","","","","","","","","Oxford St.","Halifax, NS","","","","LAC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KMLXCPUX","book","1983","Betts, E. Arthur","Seek and Ye Shall Find: Lord Teach Us to Pray","","","","","","pamphlet, Theology","1983","2022-01-19 18:34:27","2022-01-19 18:34:27","","","17","","","","","","","","","","Oxford St.","Halifax, NS","","","","NSLegLib","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4K4IINPT","book","1945","Brewing, Willard","Faith for These Times","","","","","","United Church, Sermons","1945","2022-01-19 18:34:27","2022-01-19 18:34:27","","","159","","","","","","","","","","Collins","Toronto","","","","Legislative Library, Fredericton","","","","","","","","","United Church of Canada; Christian life; Sermons","","","","","","","","","","","","","","","","","","","","2nd edition","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y3YN47S2","book","1968","Archibald, Frank E.","An Essential Greatness","","","","","","United Church, sermons, addresses","1968","2022-01-19 18:34:27","2022-01-19 18:34:27","","","164","","","","","","","","","","Lancelot Press","Windsor, NS","","","","MtA, Acadia, LAC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E5UZD99U","book","1985","Betts, E. Arthur","Congregational Churches in Nova Scotia and New Brunswick 1749-1925","","978-0-88999-262-7","","","","Congregational","1985","2022-01-19 18:34:27","2022-01-19 18:34:27","","","228","","","","","","","","","","Maritime Conference, The United Church of Canada","Sackville, NB","en","","","PANB","","","","","","/home/cvillami/Zotero/storage/Y9QAVTQ5/Congregational-Churches-in-Nova-Scotia-and-New-Brunswick-1749-1925-Betts--E-Arthur.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AYIDBUUU","book","","Gibsons Unit UCW St. Paul's United Church","Casseroles","","","","","","United Church, Cook books","n.d.","2022-01-19 18:34:27","2022-01-19 18:34:27","","","n. pag","","","","","","","","","","N.p.","","","","","KL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"299Z7NGZ","book","","New Directions Club, Wesley United Church","New Directions in Cooking","","","","","","cook book, United Church St. Andrews N.B.","","2022-01-19 18:34:27","2022-01-19 18:34:27","","","70","","","","","","","","","","","St. Andrews-By-The-Sea, NB","","","","KL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bicentennial edition","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J2PPBKH4","book","","Randall, W. L.","History of Saint Paul's United Church, Edmundston, NB, 1891-1981","","","","","","","n.d.","2022-01-19 18:34:27","2022-01-19 18:34:27","","","24","","","","","","","","","","N.p.","","","","","PANB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CTIZNAAJ","book","1960","Robinson, George C.","Highlights in History of St. David's United Church, Rothesay, N.B., 1860-1960","","","","","","United church","1960","2022-01-19 18:34:27","2022-01-19 18:34:27","","","","","","","","","","","","","N.p.","New Brunswick","","","","NBM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3YTZ3GRU","book","1935","Saint John's United Church","YLA Recipes","","","","","","Moncton, N.B.","1935","2022-01-19 18:34:27","2022-01-19 18:34:27","","","99","","","","","","","","","","","","","","","KL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BK7QH9YG","book","1986","Dougherty, Douglas M. L.","Kirk-Mccoll Goes Forward in the 80's, 1980-1985","","","","","","","1986","2022-01-19 18:34:27","2022-01-19 18:34:27","","","62","","","","","","","","","","N.p.","","","","","PANB, Legislative Library","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NIZNI3SK","book","1890","Ladies Sewing Circle of St Paul's Church","Rothesay Recipe Book","","","","","","","1890","2022-01-19 18:34:27","2022-01-19 18:34:27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PFYPBTNL","book","1952","Young, George M.","""I Remember"": A Sermon Given in Wilmot United Church, April 20th, 1952","","","","","","United Church, Sermons","1952","2022-01-19 18:34:27","2022-01-19 18:34:27","","","15","","","","","","","","","","N.p.","Fredericton, NB","","","","Legislative Library, Fredericton","","","","","At head of title: 1892, 1952. With author's autograph","","","","United Church of Canada; Sermons","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U6JNZGQP","book","1978","Addy, Katherine","A History of the United Church Women of Kirk-Mccoll United Church in St. Stephen, New Brunswick","","","","","","United church, Women","1978","2022-01-19 18:34:27","2022-01-19 18:34:27","","","80","","","","","","","","","","Kirk-McColl United Church","St. Stephen, NB","","","","UNBF, NBM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8BJWXXS3","book","1984","Garnett, Fred","Canterbury-Richmond Pastoral Charge: A History from 1820-1984","","","","","","Carleton County, United Church","1984","2022-01-19 18:34:27","2022-01-19 18:34:27","","","85","","","","","","","","","","N.p.","New Brunswick","","","","PANB, UNBF, LAC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"764MPZQW","book","","United Church Women","Favourite Recipes","","","","","","Charlotte county, cook book, United Church (Upper Little Ridge, N.B.)","","2022-01-19 18:34:27","2022-01-19 18:34:27","","","70","","","","","","","","","","Print n' Press Limited","St. Stephen, NB","","","","KL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CJKKRRIT","book","1987","Watson, Janet; Swan, Brenda; Saunders, ?","History of ""The Harvey United Church""","","","","","","","1987","2022-01-19 18:34:27","2022-01-19 18:34:27","","","67","","","","","","","","","","N.p.","","","","","PANB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WIIHH8TN","book","","Wilmot United Church","Main course recipes","","","","","","United Church Women, Evelyn McKay's Unit (Fredericton, N.B.)","","2022-01-19 18:34:27","2022-01-19 18:34:27","","","","","","","","","","","","","","","","","","KL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
